# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27,sweep28
40.1,-59.675,-57.1479,-58.9477,-59.1156,-58.0918,-59.0536,-59.2925,-58.6016,-57.9258,-58.9555,-58.322,-59.093,-57.55,-58.3595,-58.2829,-57.8119,-58.7909,-58.4809,-58.7755,-59.4919,-57.0525,-58.0629,-58.5263,-59.757,-57.7796,-57.6355,-58.2591,-59.5156,-59.1707
40.2,-59.679,-57.1153,-58.9556,-59.1258,-58.0846,-59.0648,-59.301,-58.6111,-57.9218,-58.9194,-58.3329,-59.0441,-57.5752,-58.2539,-58.2571,-57.747,-58.7872,-58.4986,-58.7726,-59.4982,-57.0792,-58.073,-58.5157,-59.76,-57.7692,-57.6546,-58.2606,-59.5216,-59.1808
40.3,-59.683,-57.0898,-58.9639,-59.1359,-58.0804,-59.0759,-59.3095,-58.6212,-57.9206,-58.8885,-58.3446,-58.9775,-57.6005,-58.1621,-58.2362,-57.6921,-58.7854,-58.5161,-58.7715,-59.5044,-57.0894,-58.0844,-58.508,-59.763,-57.7625,-57.6745,-58.264,-59.5274,-59.1908
40.4,-59.6869,-57.0706,-58.9725,-59.1459,-58.079,-59.0868,-59.3178,-58.6319,-57.922,-58.8622,-58.357,-58.9194,-57.6259,-58.0826,-58.2197,-57.646,-58.7852,-58.5335,-58.7719,-59.5105,-57.0377,-58.0967,-58.503,-59.7659,-57.7592,-57.6949,-58.269,-59.5333,-59.2007
40.5,-59.6907,-57.057,-58.9814,-59.1558,-58.0801,-59.0977,-59.3261,-58.643,-57.9258,-58.8402,-58.37,-58.8689,-57.6513,-58.0143,-58.2071,-57.6079,-58.7865,-58.5507,-58.7738,-59.5165,-56.9953,-58.11,-58.5002,-59.7688,-57.759,-57.7158,-58.2756,-59.539,-59.2105
40.6,-59.6946,-57.0484,-58.9906,-59.1657,-58.0832,-59.1084,-59.3343,-58.6545,-57.9315,-58.822,-58.3835,-58.8253,-57.6766,-57.9559,-58.1471,-57.5768,-58.789,-58.5678,-58.7769,-59.5225,-56.9613,-58.1241,-58.4996,-59.7717,-57.7614,-57.7371,-58.2835,-59.5447,-59.2202
40.7,-59.6983,-57.0443,-58.9999,-59.1755,-58.0884,-59.1191,-59.3424,-58.6664,-57.9391,-58.8071,-58.3975,-58.7878,-57.702,-57.9064,-58.064,-57.552,-58.7928,-58.5847,-58.7811,-59.5283,-56.9347,-58.1045,-58.5008,-59.7745,-57.7662,-57.7587,-58.2925,-59.5503,-59.2297
40.8,-59.7021,-57.0441,-59.0094,-59.1853,-58.0952,-59.1297,-59.3504,-58.6786,-57.9484,-58.7953,-58.4118,-58.7559,-57.7273,-57.8648,-57.9925,-57.5329,-58.7975,-58.6015,-58.7863,-59.5341,-56.9146,-58.041,-58.5036,-59.7773,-57.7732,-57.7806,-58.3026,-59.5558,-59.2392
40.9,-59.7058,-57.0475,-59.0191,-59.1949,-58.1035,-59.1401,-59.3583,-58.691,-57.959,-58.7862,-58.4264,-58.7289,-57.6939,-57.8304,-57.9312,-57.5188,-58.8032,-58.6181,-58.7924,-59.5399,-56.9005,-57.9867,-58.5079,-59.78,-57.782,-57.8028,-58.3137,-59.5613,-59.2485
41,-59.7094,-57.0539,-59.0289,-59.2045,-58.1132,-59.1071,-59.3662,-58.7036,-57.9709,-58.7795,-58.4414,-58.7064,-57.6434,-57.8024,-57.8793,-57.5093,-58.8097,-58.6345,-58.7993,-59.5456,-56.8917,-57.9409,-58.5135,-59.7828,-57.7925,-57.8251,-58.3255,-59.5667,-59.2577
41.1,-59.713,-57.0632,-59.0388,-59.214,-58.1241,-59.0378,-59.3739,-58.7164,-57.9839,-58.775,-58.4565,-58.6879,-57.6013,-57.7801,-57.8356,-57.5037,-58.8169,-58.6508,-58.8068,-59.5512,-56.8875,-57.9026,-58.5203,-59.7854,-57.8044,-57.8476,-58.338,-59.572,-59.2668
41.2,-59.7165,-57.0749,-59.0488,-59.2233,-58.136,-58.8933,-59.3815,-58.7293,-57.9636,-58.7724,-58.4718,-58.6729,-57.5667,-57.7629,-57.7993,-57.5018,-58.8247,-58.6669,-58.8149,-59.5567,-56.8066,-57.871,-58.5281,-59.7881,-57.8176,-57.8701,-58.3511,-59.5773,-59.2758
41.3,-59.6678,-57.0888,-59.0588,-59.2326,-58.1488,-58.7661,-59.3891,-58.7423,-57.8997,-58.7716,-58.4873,-58.6612,-57.5389,-57.7502,-57.7696,-57.503,-58.8331,-58.6829,-58.7722,-59.5622,-56.7386,-57.8455,-58.5367,-59.7907,-57.832,-57.8927,-58.3647,-59.5825,-59.2846
41.4,-59.5919,-57.1046,-59.0688,-59.2418,-58.1623,-58.6544,-59.3966,-58.7555,-57.8454,-58.7723,-58.5029,-58.6523,-57.517,-57.7417,-57.7459,-57.507,-58.8419,-58.6986,-58.7032,-59.5675,-56.6822,-57.8253,-58.5462,-59.7327,-57.8474,-57.9153,-58.3788,-59.5876,-59.2934
41.5,-59.5247,-57.122,-59.0789,-59.2509,-58.1508,-58.5566,-59.4039,-58.7686,-57.7997,-58.7744,-58.5186,-58.646,-57.5005,-57.7367,-57.7275,-57.5136,-58.8512,-58.7142,-58.6434,-59.5729,-56.6361,-57.8099,-58.5564,-59.6566,-57.8636,-57.9379,-58.3933,-59.5927,-59.3021
41.6,-59.4654,-57.141,-59.089,-59.26,-58.0857,-58.4714,-59.4112,-58.7818,-57.7616,-58.7778,-58.5343,-58.642,-57.4889,-57.735,-57.7138,-57.5224,-58.8608,-58.7297,-58.5917,-59.5781,-56.5991,-57.7988,-58.5672,-59.5893,-57.8806,-57.9605,-58.4081,-59.5978,-59.3106
41.7,-59.4131,-57.1612,-59.099,-59.2689,-58.0302,-58.3974,-59.4184,-58.795,-57.7304,-58.7822,-58.55,-58.6401,-57.4815,-57.7361,-57.7043,-57.5331,-58.8707,-58.7449,-58.5474,-59.5833,-56.5704,-57.7916,-58.5785,-59.5297,-57.8395,-57.983,-58.4232,-59.6027,-59.3191
41.8,-59.3672,-57.1825,-59.1091,-59.2777,-57.9831,-58.3334,-59.4256,-58.8082,-57.7054,-58.7876,-58.5658,-58.64,-57.4779,-57.7398,-57.6986,-57.5456,-58.8809,-58.76,-58.5097,-59.5885,-56.549,-57.7878,-58.5902,-59.4772,-57.7819,-58.0054,-58.4385,-59.6076,-59.3274
41.9,-59.3271,-57.2049,-59.1191,-59.2865,-57.9436,-58.2785,-59.4326,-58.8214,-57.6858,-58.7938,-58.5815,-58.6415,-57.4777,-57.7458,-57.6963,-57.5596,-58.8913,-58.775,-58.4779,-59.5936,-56.534,-57.787,-58.6024,-59.431,-57.7333,-58.0278,-58.454,-59.6124,-59.3357
42,-59.292,-57.228,-59.1291,-59.2951,-57.9109,-58.2317,-59.4396,-58.8346,-57.6712,-58.8008,-58.5972,-58.6444,-57.4805,-57.7538,-57.6969,-57.575,-58.9019,-58.7897,-58.4513,-59.5986,-56.5249,-57.7889,-58.6149,-59.3904,-57.6928,-58.05,-58.4696,-59.6172,-59.3438
42.1,-59.2617,-57.2519,-59.139,-59.3037,-57.8098,-58.1921,-59.4464,-58.8477,-57.661,-58.8085,-58.6129,-58.6486,-57.486,-57.7636,-57.7003,-57.5915,-58.9127,-58.8043,-58.4296,-59.6035,-56.5209,-57.7933,-58.6276,-59.355,-57.6595,-58.0721,-58.4854,-59.6219,-59.3519
42.2,-59.2355,-57.2027,-59.1489,-59.3121,-57.7148,-58.1591,-59.4532,-58.8608,-57.6546,-58.8167,-58.6285,-58.654,-57.4938,-57.775,-57.7059,-57.6091,-58.9235,-58.8188,-58.412,-59.6084,-56.5215,-57.7998,-58.6406,-59.3242,-57.6327,-58.0941,-58.5012,-59.6266,-59.3598
42.3,-59.213,-57.1545,-59.1587,-59.3205,-57.6331,-58.1319,-59.4599,-58.8738,-57.6518,-58.8255,-58.644,-58.6604,-57.5038,-57.7877,-57.7137,-57.6276,-58.9345,-58.8331,-58.3983,-59.6132,-56.5261,-57.8081,-58.6539,-59.2975,-57.6117,-58.1159,-58.5171,-59.6312,-59.3677
42.4,-59.1257,-57.1152,-59.1685,-59.3287,-57.5633,-58.1099,-59.4666,-58.8352,-57.652,-58.8347,-58.6595,-58.6677,-57.5156,-57.8017,-57.7233,-57.6468,-58.9456,-58.8472,-58.388,-59.618,-56.5344,-57.8182,-58.6672,-59.2745,-57.5619,-58.1376,-58.533,-59.6358,-59.3755
42.5,-59.0329,-57.0837,-59.1782,-59.3369,-57.5042,-58.0925,-59.4731,-58.7699,-57.655,-58.8442,-58.6749,-58.6758,-57.5291,-57.8167,-57.7346,-57.6667,-58.9567,-58.8611,-58.3807,-59.6227,-56.5458,-57.8298,-58.6807,-59.2549,-57.4725,-58.1591,-58.549,-59.6403,-59.3831
42.6,-58.9514,-57.0591,-59.1878,-59.345,-57.4547,-58.0794,-59.4796,-58.7132,-57.6605,-58.8542,-58.6902,-58.6846,-57.544,-57.8327,-57.7473,-57.6872,-58.9679,-58.8749,-58.3761,-59.6274,-56.56,-57.8426,-58.6943,-59.2383,-57.3962,-58.1805,-58.5649,-59.6447,-59.3907
42.7,-58.8802,-57.0408,-59.1974,-59.353,-57.4137,-58.0699,-59.486,-58.6642,-57.6681,-58.8644,-58.7053,-58.6939,-57.5602,-57.8495,-57.7613,-57.7082,-58.979,-58.8886,-58.374,-59.632,-56.5767,-57.8566,-58.708,-59.2244,-57.3315,-58.2017,-58.5808,-59.6491,-59.3982
42.8,-58.818,-57.028,-59.2069,-59.3609,-57.3803,-58.0638,-59.4923,-58.6222,-57.6776,-58.8748,-58.7204,-58.7038,-57.5774,-57.867,-57.7764,-57.7124,-58.9902,-58.902,-58.374,-59.6365,-56.5956,-57.8716,-58.7217,-59.2129,-57.2773,-58.2227,-58.5966,-59.6534,-59.4056
42.9,-58.7641,-57.0202,-59.2163,-59.3687,-57.3538,-58.0607,-59.4986,-58.5865,-57.6889,-58.8855,-58.7353,-58.7142,-57.5957,-57.8851,-57.7925,-57.6539,-59.0014,-58.9154,-58.376,-59.641,-56.6165,-57.8875,-58.7355,-59.2037,-57.2323,-58.2435,-58.6124,-59.6577,-59.4129
43,-58.7175,-57.0168,-59.2256,-59.3764,-57.3334,-58.0602,-59.5047,-58.5563,-57.7017,-58.8963,-58.7502,-58.725,-57.6148,-57.9037,-57.8094,-57.6047,-59.0125,-58.9285,-58.3797,-59.5685,-56.639,-57.9041,-58.7493,-59.1963,-57.1956,-58.2641,-58.6281,-59.6619,-59.4201
43.1,-58.6776,-57.0173,-59.2348,-59.384,-57.3184,-58.062,-59.5108,-58.5311,-57.7157,-58.9072,-58.7649,-58.7361,-57.6346,-57.9228,-57.8098,-57.5638,-59.0236,-58.9415,-58.3849,-59.4964,-56.6629,-57.9214,-58.763,-59.1907,-57.1664,-58.2846,-58.6438,-59.6661,-59.4272
43.2,-58.6436,-57.0213,-59.244,-59.3916,-57.3082,-58.066,-59.5168,-58.5105,-57.731,-58.9183,-58.7794,-58.7475,-57.655,-57.9422,-57.7478,-57.5304,-59.0347,-58.9544,-58.3914,-59.4326,-56.6882,-57.9393,-58.7767,-59.1867,-57.1438,-58.3048,-58.6593,-59.6702,-59.4343
43.3,-58.6149,-57.0284,-59.253,-59.399,-57.3024,-58.0718,-59.5228,-58.4939,-57.7472,-58.9295,-58.7939,-58.7592,-57.676,-57.962,-57.6953,-57.5036,-59.0457,-58.9671,-58.3992,-59.3765,-56.7145,-57.9576,-58.7904,-59.1841,-57.1271,-58.3248,-58.6748,-59.6743,-59.4412
43.4,-58.591,-57.0382,-59.262,-59.4064,-57.3004,-58.0793,-59.5286,-58.4808,-57.7643,-58.9407,-58.8082,-58.771,-57.6974,-57.982,-57.6514,-57.4827,-59.0566,-58.9797,-58.4079,-59.3272,-56.7418,-57.9764,-58.8041,-59.1827,-57.1156,-58.3447,-58.6901,-59.6783,-59.4481
43.5,-58.5714,-57.0505,-59.2709,-59.4136,-57.3019,-58.0882,-59.5344,-58.471,-57.7823,-58.9519,-58.8224,-58.7831,-57.7192,-58.0022,-57.6151,-57.4672,-59.0675,-58.9921,-58.4177,-59.2841,-56.77,-57.9955,-58.8177,-59.1824,-57.1089,-58.3643,-58.7053,-59.6823,-59.4549
43.6,-58.4962,-57.0648,-59.2796,-59.4208,-57.3063,-58.0984,-59.5137,-58.4641,-57.8008,-58.9632,-58.8364,-58.7953,-57.7413,-58.0225,-57.5857,-57.4563,-59.0784,-59.0043,-58.4282,-59.2465,-56.7988,-58.0149,-58.8312,-59.1832,-57.1064,-58.3838,-58.7205,-59.6862,-59.4616
43.7,-58.4072,-57.0811,-59.2883,-59.4279,-57.3135,-58.1098,-59.4374,-58.4598,-57.8199,-58.9745,-58.8503,-58.8075,-57.7636,-58.043,-57.5625,-57.4497,-59.0891,-59.0165,-58.4395,-59.2138,-56.8282,-58.0345,-58.8446,-59.1848,-57.1075,-58.403,-58.7355,-59.6901,-59.4682
43.8,-58.3299,-57.099,-59.2969,-59.4349,-57.3231,-58.1221,-59.3701,-58.4578,-57.8396,-58.9858,-58.864,-58.8199,-57.7862,-58.0636,-57.5447,-57.4469,-59.0998,-59.0284,-58.4513,-59.1857,-56.8581,-58.0543,-58.858,-59.1872,-57.112,-58.422,-58.7503,-59.6939,-59.4748
43.9,-58.2631,-57.1183,-59.3054,-59.4419,-57.3348,-58.1353,-59.3109,-58.4578,-57.8596,-58.9971,-58.8776,-58.8323,-57.8089,-58.0842,-57.5318,-57.4474,-59.1104,-59.0403,-58.4638,-59.1615,-56.8884,-58.0742,-58.8712,-59.1904,-57.1194,-58.4409,-58.7651,-59.6977,-59.4812
44,-58.2058,-57.139,-59.3139,-59.4487,-57.3483,-58.1493,-59.2589,-58.4597,-57.8799,-59.0083,-58.8911,-58.8448,-57.8317,-58.1048,-57.5232,-57.4508,-59.1209,-59.052,-58.4767,-59.141,-56.919,-58.0943,-58.8844,-59.1941,-57.1294,-58.4595,-58.7797,-59.7014,-59.4876
44.1,-58.1569,-57.1607,-59.3222,-59.4555,-57.3635,-58.164,-59.2135,-58.4631,-57.9006,-59.0195,-58.9044,-58.8573,-57.8545,-58.1254,-57.5186,-57.457,-59.1313,-59.0635,-58.49,-59.1237,-56.9498,-58.1144,-58.8974,-59.1984,-57.1416,-58.4779,-58.7941,-59.7051,-59.4939
44.2,-58.1156,-57.1834,-59.3304,-59.4622,-57.3802,-58.1792,-59.1739,-58.4681,-57.9214,-59.0307,-58.9176,-58.8698,-57.8774,-58.146,-57.5173,-57.4654,-59.1416,-59.075,-58.5036,-59.1094,-56.9808,-58.1345,-58.9104,-59.2032,-57.1559,-58.4962,-58.8085,-59.7088,-59.5001
44.3,-58.0469,-57.2069,-59.3386,-59.4688,-57.3981,-58.195,-59.1396,-58.4743,-57.9425,-59.0418,-58.9307,-58.8823,-57.9003,-58.1665,-57.5192,-57.4759,-59.1518,-59.0863,-58.5175,-59.0976,-57.012,-58.1547,-58.9232,-59.2084,-57.172,-58.5142,-58.8227,-59.7124,-59.5063
44.4,-57.9397,-57.2311,-59.3466,-59.4753,-57.4171,-58.2111,-59.1101,-58.4816,-57.9637,-59.0528,-58.9436,-58.8947,-57.9232,-58.187,-57.5238,-57.4883,-59.1619,-59.0974,-58.5317,-59.0882,-57.0433,-58.1748,-58.936,-59.214,-57.1897,-58.532,-58.8367,-59.7159,-59.5124
44.5,-57.8469,-57.2559,-59.3546,-59.4818,-57.437,-58.2276,-59.0848,-58.49,-57.9849,-59.0638,-58.9563,-58.9071,-57.9461,-58.2073,-57.5309,-57.5022,-59.1719,-59.1084,-58.5461,-59.0809,-57.0746,-58.1949,-58.9486,-59.2199,-57.2087,-58.5497,-58.8506,-59.7194,-59.5184
44.6,-57.7671,-57.2812,-59.3624,-59.4881,-57.4578,-58.2444,-59.0634,-58.4992,-58.0063,-59.0747,-58.9689,-58.9195,-57.9688,-58.2276,-57.5401,-57.5176,-59.1819,-59.1193,-58.5606,-59.0755,-57.1058,-58.215,-58.9611,-59.2262,-57.2289,-58.5671,-58.8644,-59.7229,-59.5243
44.7,-57.6987,-57.307,-59.3702,-59.4944,-57.4794,-58.2615,-59.0454,-58.5092,-58.0276,-59.0855,-58.9814,-58.9318,-57.9915,-58.2478,-57.5512,-57.5343,-59.1917,-59.1301,-58.5753,-59.0718,-57.1371,-58.2349,-58.9735,-59.2326,-57.2502,-58.5844,-58.878,-59.7263,-59.5302
44.8,-57.6408,-57.3331,-59.3779,-59.5006,-57.5015,-58.2787,-59.0304,-58.5199,-58.049,-59.0962,-58.9937,-58.9441,-58.0141,-58.2678,-57.5639,-57.552,-59.2014,-59.1407,-58.59,-59.0696,-57.1683,-58.2548,-58.9857,-59.2393,-57.2724,-58.6014,-58.8915,-59.7297,-59.536
44.9,-57.592,-57.3594,-59.3855,-59.5068,-57.5242,-58.2961,-59.0183,-58.5311,-58.0703,-59.1069,-59.0059,-58.9562,-58.0365,-58.2877,-57.5782,-57.5706,-59.2111,-59.1512,-58.6049,-59.0687,-57.1994,-58.2746,-58.9979,-59.2462,-57.2953,-58.6183,-58.9048,-59.7331,-59.5417
45,-57.5516,-57.386,-59.393,-59.5128,-57.5472,-58.3137,-59.0086,-58.5429,-58.0916,-59.1174,-59.018,-58.9683,-58.0589,-58.3075,-57.5937,-57.5901,-59.2206,-59.1527,-58.6197,-59.069,-57.2303,-58.2943,-59.0099,-59.2532,-57.319,-58.6349,-58.918,-59.7364,-59.5473
45.1,-57.5185,-57.4128,-59.4004,-59.5188,-57.5707,-58.3313,-59.0012,-58.5552,-58.1128,-59.1279,-59.0299,-58.9803,-58.0811,-58.3271,-57.6104,-57.6103,-59.1782,-59.0796,-58.6346,-59.0704,-57.2611,-58.3138,-59.0218,-59.2603,-57.3431,-58.6514,-58.9311,-59.7396,-59.5529
45.2,-57.4921,-57.4396,-59.4078,-59.5248,-57.5945,-58.349,-58.9958,-58.5678,-58.134,-59.1383,-59.0417,-58.9923,-58.1031,-58.3466,-57.6281,-57.6311,-59.1089,-59.0157,-58.6495,-59.0727,-57.2918,-58.3333,-59.0335,-59.2676,-57.3678,-58.6677,-58.944,-59.7428,-59.5584
45.3,-57.4716,-57.4665,-59.415,-59.5306,-57.6184,-58.2994,-58.9921,-58.5807,-58.155,-59.1486,-59.0533,-59.0041,-58.125,-58.3659,-57.6466,-57.6525,-59.0481,-58.9599,-58.6644,-59.0759,-57.3223,-58.3525,-59.0452,-59.2749,-57.3929,-58.6838,-58.9567,-59.746,-59.5639
45.4,-57.4564,-57.4935,-59.4222,-59.5364,-57.6426,-58.2415,-58.99,-58.5939,-58.1759,-59.1587,-59.0648,-59.0158,-58.1467,-58.385,-57.6659,-57.6742,-58.9952,-58.9114,-58.6792,-59.0799,-57.3525,-58.3717,-59.0567,-59.2823,-57.4182,-58.6997,-58.9693,-59.7492,-59.5692
45.5,-57.4459,-57.5205,-59.4293,-59.5421,-57.6669,-58.1921,-58.9894,-58.6074,-58.1967,-59.1688,-59.0762,-59.0275,-58.1682,-58.404,-57.6859,-57.6963,-58.9492,-58.8695,-58.694,-59.0845,-57.3826,-58.3906,-59.0681,-59.2898,-57.4439,-58.7154,-58.9818,-59.7523,-59.5745
45.6,-57.4395,-57.5474,-59.4363,-59.5477,-57.6913,-58.1503,-58.99,-58.621,-58.2174,-59.1788,-59.0875,-59.039,-58.1896,-58.4228,-57.7064,-57.7188,-58.9095,-58.8335,-58.7088,-59.0897,-57.4125,-58.4095,-59.0794,-59.2973,-57.4697,-58.731,-58.9942,-59.7553,-59.5798
45.7,-57.4369,-57.5743,-59.4432,-59.5533,-57.7157,-58.1153,-58.9918,-58.6348,-58.2379,-59.1887,-59.0986,-59.0504,-58.2107,-58.4414,-57.7273,-57.7414,-58.8754,-58.7191,-58.7235,-59.0954,-57.4421,-58.4281,-59.0905,-59.3048,-57.4957,-58.7463,-59.0064,-59.7584,-59.585
45.8,-57.4377,-57.6011,-59.45,-59.5588,-57.7402,-58.0864,-58.9946,-58.6488,-58.2583,-59.1984,-59.1096,-59.0617,-58.2317,-58.4598,-57.7487,-57.7643,-58.8464,-58.6189,-58.7381,-59.1016,-57.4715,-58.4466,-59.1015,-59.3124,-57.5218,-58.7615,-59.0184,-59.7613,-59.5901
45.9,-57.4414,-57.6277,-59.4568,-59.5642,-57.7647,-58.063,-58.9982,-58.6628,-58.2785,-59.2081,-59.1204,-59.0729,-58.2525,-58.4781,-57.7703,-57.7872,-58.8219,-58.5313,-58.7526,-59.1082,-57.5007,-58.4649,-59.1124,-59.3199,-57.5479,-58.7765,-59.0303,-59.7643,-59.5951
46,-57.4477,-57.6543,-59.4634,-59.5696,-57.7891,-58.0444,-59.0027,-58.6768,-58.2986,-59.2177,-59.1311,-59.084,-58.2731,-58.4962,-57.7923,-57.8103,-58.8014,-58.4552,-58.767,-59.1151,-57.5296,-58.4831,-59.1232,-59.3274,-57.5741,-58.7913,-59.0421,-59.7672,-59.6001
46.1,-57.4563,-57.6807,-59.47,-59.5749,-57.8135,-58.0302,-59.0078,-58.691,-58.3185,-59.2271,-59.1417,-59.095,-58.2761,-58.514,-57.8144,-57.8335,-58.7846,-58.3893,-58.7813,-59.1223,-57.5582,-58.501,-59.1338,-59.335,-57.6003,-58.806,-59.0538,-59.7701,-59.6051
46.2,-57.4671,-57.707,-59.4765,-59.5802,-57.8377,-58.0199,-59.0136,-58.7051,-58.3382,-59.2365,-59.1522,-59.1059,-58.2152,-58.5318,-57.8367,-57.8566,-58.7711,-58.3326,-58.7955,-59.1298,-57.5866,-58.5188,-59.1444,-59.3425,-57.6264,-58.8205,-59.0653,-59.7729,-59.6099
46.3,-57.4796,-57.7331,-59.483,-59.5853,-57.8619,-58.0131,-59.0199,-58.7192,-58.3577,-59.2457,-59.1626,-59.1166,-58.1632,-58.5493,-57.8591,-57.8798,-58.7605,-58.2841,-58.8096,-59.1375,-57.6147,-58.5364,-59.1548,-59.35,-57.6525,-58.8348,-59.0766,-59.7758,-59.6148
46.4,-57.4937,-57.759,-59.4893,-59.5904,-57.886,-58.0094,-59.0267,-58.7333,-58.3771,-59.2549,-59.1728,-59.1273,-58.1191,-58.5666,-57.8816,-57.903,-58.7526,-58.243,-58.8236,-59.1454,-57.6426,-58.5539,-59.1651,-59.3574,-57.6785,-58.849,-59.0879,-59.7785,-59.6195
46.5,-57.5093,-57.7847,-59.4956,-59.5955,-57.9099,-58.0084,-59.0339,-58.7474,-58.3962,-59.264,-59.1829,-59.1378,-58.0821,-58.5838,-57.9041,-57.9261,-58.747,-58.2085,-58.8375,-59.1535,-57.6701,-58.5711,-59.1752,-59.3648,-57.7044,-58.8629,-59.099,-59.7813,-59.6242
46.6,-57.526,-57.8102,-59.5018,-59.6005,-57.8591,-58.0099,-59.0415,-58.7615,-58.4152,-59.2729,-59.1929,-59.1482,-58.0515,-58.6008,-57.9267,-57.9491,-58.7435,-58.1799,-58.8512,-59.1617,-57.6974,-58.5882,-59.1853,-59.3722,-57.7301,-58.8767,-59.11,-59.784,-59.6288
46.7,-57.5439,-57.8355,-59.5079,-59.6054,-57.8086,-58.0137,-59.0494,-58.7755,-58.434,-59.2818,-59.2027,-59.1586,-58.0265,-58.6175,-57.9492,-57.972,-58.7418,-58.1567,-58.8648,-59.17,-57.7245,-58.6051,-59.1952,-59.3795,-57.7557,-58.8904,-59.1208,-59.7867,-59.6334
46.8,-57.5627,-57.8606,-59.514,-59.6103,-57.7663,-58.0193,-59.0576,-58.7894,-58.4526,-59.2905,-59.2125,-59.1687,-58.0066,-58.6341,-57.9717,-57.9948,-58.7419,-58.1382,-58.7839,-59.1784,-57.7512,-58.6218,-59.205,-59.3868,-57.7812,-58.9039,-59.1315,-59.7893,-59.6379
46.9,-57.5823,-57.8855,-59.4432,-59.6151,-57.7314,-58.0267,-59.066,-58.8033,-58.471,-59.2992,-59.2221,-59.1788,-57.9913,-58.6506,-57.9942,-58.0175,-58.7434,-58.1239,-58.6403,-59.1868,-57.7777,-58.6383,-59.2147,-59.394,-57.8065,-58.9172,-59.1421,-59.7919,-59.6424
47,-57.6027,-57.9102,-59.3728,-59.6198,-57.703,-58.0357,-59.0746,-58.8171,-58.4892,-59.3077,-59.2316,-59.1888,-57.9543,-58.6668,-58.0165,-58.0401,-58.7462,-58.1134,-58.5141,-59.1954,-57.804,-58.6547,-59.2243,-59.4011,-57.8316,-58.9304,-59.1526,-59.7945,-59.6468
47.1,-57.6236,-57.9346,-59.3107,-59.6245,-57.6805,-58.0459,-59.0834,-58.8307,-58.5073,-59.3161,-59.241,-59.1986,-57.833,-58.6829,-58.0388,-58.0625,-58.7503,-58.1063,-58.4038,-59.2039,-57.8299,-58.6709,-59.2338,-59.4082,-57.8565,-58.9434,-59.163,-59.797,-59.6512
47.2,-57.645,-57.9588,-59.2562,-59.6292,-57.6633,-58.0574,-59.0923,-58.8443,-58.5251,-59.3245,-59.2503,-59.2084,-57.6797,-58.6987,-58.0609,-58.0848,-58.7553,-58.1023,-58.3076,-59.2125,-57.8556,-58.6869,-59.2432,-59.4153,-57.8813,-58.9563,-59.1732,-59.7995,-59.6555
47.3,-57.6669,-57.9828,-59.2086,-59.6337,-57.6507,-58.0699,-59.1014,-58.8578,-58.5428,-59.3328,-59.2595,-59.218,-57.5464,-58.7144,-58.083,-58.1069,-58.7614,-58.1009,-58.224,-59.2211,-57.8304,-58.7027,-59.2524,-59.4222,-57.8886,-58.969,-59.1833,-59.802,-59.6597
47.4,-57.6891,-58.0066,-59.167,-59.6383,-57.6423,-58.0834,-59.0756,-58.8712,-58.5602,-59.3409,-59.2686,-59.2275,-57.4311,-58.73,-58.1049,-58.1288,-58.7682,-58.1019,-58.101,-59.2297,-57.7788,-58.7183,-59.2616,-59.4291,-57.8324,-58.9815,-59.1933,-59.8045,-59.6639
47.5,-57.7116,-58.0301,-59.131,-59.6427,-57.6377,-58.0976,-59.0045,-58.8845,-58.5775,-59.349,-59.2775,-59.237,-57.3317,-58.7453,-58.1266,-58.1506,-58.7757,-58.1051,-57.9621,-59.2382,-57.7355,-58.6907,-59.2706,-59.4271,-57.785,-58.994,-59.1682,-59.8069,-59.6681
47.6,-57.7344,-58.0533,-59.0999,-59.6471,-57.6363,-58.1125,-58.9423,-58.8976,-58.5946,-59.3569,-59.2864,-59.2463,-57.2467,-58.7605,-58.1482,-58.1721,-58.7839,-58.1102,-57.8411,-59.2468,-57.6998,-58.6271,-59.2795,-59.3501,-57.7456,-59.0062,-59.0975,-59.8093,-59.6722
47.7,-57.7574,-58.0764,-59.0733,-59.6515,-57.6379,-58.0532,-58.8882,-58.9107,-58.6115,-59.3648,-59.2951,-59.2555,-57.1746,-58.7755,-58.1696,-58.1935,-58.7926,-58.117,-57.7363,-59.2553,-57.6707,-58.5722,-59.2883,-59.2824,-57.7131,-59.0183,-59.0355,-59.8116,-59.6762
47.8,-57.7804,-58.0992,-59.0506,-59.6558,-57.6422,-57.9949,-58.8413,-58.9236,-58.6282,-59.3726,-59.3038,-59.2645,-57.1138,-58.7903,-58.1909,-58.2147,-58.8018,-58.1252,-57.6459,-59.2638,-57.6477,-58.5249,-59.2707,-59.2228,-57.687,-59.0303,-58.9815,-59.814,-59.6802
47.9,-57.8036,-58.0959,-59.0315,-59.66,-57.6487,-57.9454,-58.8009,-58.9364,-58.5691,-59.3803,-59.3123,-59.2558,-57.0633,-58.8049,-58.212,-58.2357,-58.8115,-58.1348,-57.5683,-59.2723,-57.63,-58.4846,-59.1977,-59.1707,-57.6666,-59.0421,-58.9346,-59.8163,-59.6842
