# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27,sweep28
55.8,-55.701,-58.4628,-57.2294,-59.0401,-57.7504,-57.4774,-56.1999,-57.1574,-57.3838,-56.8026,-57.6125,-57.5669,-56.3204,-57.5781,-56.8425,-55.129,-58.7133,-58.0737,-56.8088,-56.8194,-56.7375,-58.4545,-57.4722,-56.0491,-58.8028,-57.4777,-57.0722,-56.7094,-56.0966
55.9,-55.699,-58.465,-57.2323,-59.0495,-57.7718,-57.4786,-56.2125,-57.184,-57.378,-56.8289,-57.6308,-57.5886,-56.3174,-57.5667,-56.8149,-55.1541,-58.7258,-58.0566,-56.8268,-56.8483,-56.7675,-58.429,-57.4891,-56.0099,-58.8144,-57.4804,-57.0196,-56.6901,-56.0946
56,-55.7013,-58.4683,-57.2375,-59.0588,-57.7424,-57.482,-56.2273,-57.2104,-57.3753,-56.8554,-57.6494,-57.6102,-56.3182,-57.5589,-56.7934,-55.181,-58.7382,-58.0432,-56.8457,-56.8771,-56.7974,-58.4077,-57.5065,-55.9788,-58.826,-57.4852,-56.9755,-56.6761,-56.0965
56.1,-55.7075,-58.4728,-57.2448,-59.068,-57.6867,-57.4875,-56.2441,-57.2366,-57.3754,-56.8819,-57.6682,-57.6318,-56.2423,-57.5542,-56.7772,-55.2095,-58.7505,-58.033,-56.8656,-56.9057,-56.827,-58.3902,-57.5245,-55.955,-58.8374,-57.4919,-56.9392,-56.6668,-56.0373
56.2,-55.7171,-58.4782,-57.2539,-59.0771,-57.6392,-57.4948,-56.2626,-57.2625,-57.378,-56.9086,-57.6872,-57.6533,-56.1784,-57.5524,-56.7659,-55.2393,-58.7626,-58.0259,-56.8864,-56.9341,-56.8564,-58.3761,-57.5428,-55.9377,-58.8487,-57.5002,-56.9098,-56.6617,-55.9732
56.3,-55.7296,-58.4845,-57.2646,-59.0861,-57.5991,-57.5036,-56.2825,-57.2883,-57.3827,-56.8855,-57.7063,-57.6747,-56.1253,-57.5531,-56.759,-55.2703,-58.7747,-58.0214,-56.9078,-56.9623,-56.8856,-58.3651,-57.5615,-55.9261,-58.8599,-57.51,-56.8865,-56.6518,-55.9202
56.4,-55.7448,-58.4916,-57.2768,-59.0951,-57.557,-57.5139,-56.3039,-57.3138,-57.3895,-56.8366,-57.7256,-57.6959,-56.0818,-57.556,-56.7558,-55.3023,-58.7866,-58.0192,-56.9298,-56.9903,-56.9146,-58.3568,-57.5804,-55.9198,-58.871,-57.5211,-56.8688,-56.5741,-55.877
56.5,-55.7623,-58.4993,-57.2902,-59.1039,-57.4486,-57.5254,-56.3263,-57.3391,-57.398,-56.7961,-57.7449,-57.7171,-56.0469,-57.561,-56.7561,-55.3352,-58.7984,-58.0192,-56.9523,-57.0182,-56.9433,-58.3509,-57.5997,-55.918,-58.882,-57.5334,-56.856,-56.5082,-55.8425
56.6,-55.782,-58.5077,-57.3047,-59.1127,-57.3545,-57.5381,-56.3498,-57.3642,-57.408,-56.7632,-57.7643,-57.7382,-56.0196,-57.5677,-56.7594,-55.3689,-58.8101,-58.0211,-56.9752,-57.0458,-56.9718,-58.3473,-57.6191,-55.9202,-58.8929,-57.5467,-56.8476,-56.453,-55.8158
56.7,-55.8034,-58.5166,-57.3202,-59.1214,-57.2733,-57.5517,-56.3742,-57.389,-57.4195,-56.7369,-57.7837,-57.7592,-55.9991,-57.576,-56.7655,-55.4032,-58.8217,-58.0246,-56.9985,-57.0733,-57.0001,-58.3456,-57.6387,-55.9261,-58.9037,-57.5608,-56.8431,-56.4073,-55.7553
56.8,-55.8264,-58.5259,-57.3366,-59.13,-57.2036,-57.5661,-56.3993,-57.4137,-57.4321,-56.7166,-57.8032,-57.78,-55.9847,-57.5857,-56.7739,-55.438,-58.8331,-58.0296,-57.0222,-57.1005,-57.0281,-58.3457,-57.6584,-55.9352,-58.9144,-57.5758,-56.8421,-56.3701,-55.6671
56.9,-55.8021,-58.5356,-57.3537,-59.1385,-57.1442,-57.5813,-56.4251,-57.4382,-57.4458,-56.7017,-57.8226,-57.8007,-55.9757,-57.5966,-56.7845,-55.4248,-58.8445,-58.036,-57.0461,-57.1275,-57.0559,-58.3473,-57.6782,-55.9472,-58.925,-57.5914,-56.8441,-56.3404,-55.5929
57,-55.7538,-58.5457,-57.3715,-59.1469,-57.0941,-57.5972,-56.4514,-57.4624,-57.4604,-56.6915,-57.842,-57.8212,-55.9716,-57.6087,-56.797,-55.387,-58.8557,-58.0435,-57.0702,-57.1543,-57.0835,-58.3503,-57.6981,-55.9617,-58.9355,-57.6077,-56.849,-56.3175,-55.5313
57.1,-55.715,-58.5561,-57.3898,-59.1553,-57.0523,-57.6136,-56.4782,-57.4864,-57.4759,-56.6856,-57.8614,-57.8416,-55.9717,-57.6217,-56.8111,-55.3579,-58.8669,-58.0521,-57.0944,-57.1809,-57.1109,-58.3546,-57.718,-55.9784,-58.9459,-57.6244,-56.8563,-56.3007,-55.4809
57.2,-55.6846,-58.5668,-57.4087,-59.1636,-57.0178,-57.6305,-56.5054,-57.5102,-57.4921,-56.6835,-57.8807,-57.8619,-55.9756,-57.6356,-56.8268,-55.3364,-58.8779,-58.0617,-57.1188,-57.2073,-57.138,-58.36,-57.738,-55.997,-58.9562,-57.6416,-56.8658,-56.2892,-55.4405
57.3,-55.6617,-58.5777,-57.4279,-59.1718,-56.99,-57.6478,-56.533,-57.5338,-57.5089,-56.6848,-57.8493,-57.882,-55.9829,-57.6502,-56.8437,-55.3218,-58.8291,-58.072,-57.1432,-57.2335,-57.1649,-58.3663,-57.7579,-56.0174,-58.9664,-57.6592,-56.8773,-56.2825,-55.4089
57.4,-55.6454,-58.5888,-57.4476,-59.1799,-56.968,-57.6655,-56.5608,-57.5572,-57.5263,-56.6891,-57.7916,-57.9019,-55.9932,-57.6655,-56.8618,-55.3133,-58.7624,-58.0831,-57.1677,-57.2595,-57.1915,-58.3736,-57.7778,-55.9904,-58.9765,-57.6771,-56.8904,-56.2801,-55.3852
57.5,-55.6352,-58.6,-57.4675,-59.1879,-56.9514,-57.6835,-56.5888,-57.5804,-57.5441,-56.6961,-57.7422,-57.9217,-56.0062,-57.6813,-56.8809,-55.3101,-58.7041,-58.0948,-57.1923,-57.2852,-57.218,-58.3816,-57.7977,-55.9394,-58.9864,-57.6953,-56.9051,-56.2815,-55.3686
57.6,-55.6302,-58.6114,-57.4876,-59.1959,-56.9395,-57.7018,-56.617,-57.6034,-57.5624,-56.7054,-57.7003,-57.9414,-56.0215,-57.6977,-56.9008,-55.3118,-58.6533,-58.107,-57.2168,-57.3107,-57.2442,-58.3071,-57.8176,-55.898,-58.9963,-57.7137,-56.9211,-56.2862,-55.3582
57.7,-55.6299,-58.5393,-57.508,-59.2038,-56.9318,-57.7203,-56.6454,-57.6262,-57.581,-56.7169,-57.6652,-57.9609,-56.0389,-57.7144,-56.9216,-55.3177,-58.6092,-58.1198,-57.2413,-57.3361,-57.2702,-58.2422,-57.8373,-55.8242,-59.0062,-57.7323,-56.9383,-56.294,-55.3534
57.8,-55.6338,-58.4764,-57.5285,-59.2116,-56.8623,-57.7389,-56.6738,-57.6487,-57.5998,-56.7302,-57.554,-57.9802,-56.0582,-57.7315,-56.943,-55.3274,-58.5712,-58.1329,-57.2658,-57.3612,-57.2959,-58.1861,-57.857,-55.7242,-59.0159,-57.751,-56.9565,-56.3044,-55.3536
57.9,-55.6248,-58.4217,-57.5492,-59.2193,-56.788,-57.7577,-56.7022,-57.6711,-57.619,-56.7451,-57.4574,-57.9994,-56.079,-57.749,-56.9649,-55.3404,-58.5386,-58.1464,-57.2902,-57.386,-57.3214,-58.1377,-57.8099,-55.6395,-59.0255,-57.7699,-56.9756,-56.3172,-55.3581
58,-55.5584,-58.3745,-57.57,-59.227,-56.7249,-57.7766,-56.7307,-57.6933,-57.6383,-56.7615,-57.3739,-58.0184,-56.1013,-57.7667,-56.9874,-55.3564,-58.5109,-58.1603,-57.3146,-57.4107,-57.3468,-58.0964,-57.7543,-55.5685,-59.035,-57.7888,-56.9538,-56.332,-55.3666
58.1,-55.5037,-58.3338,-57.5908,-59.2346,-56.672,-57.7956,-56.7591,-57.7152,-57.6577,-56.7792,-57.302,-58.0373,-56.1248,-57.7846,-57.0102,-55.3751,-58.4876,-58.1744,-57.3388,-57.4352,-57.3718,-58.0613,-57.7069,-55.5097,-59.0444,-57.8078,-56.8978,-56.3487,-55.3784
58.2,-55.4595,-58.2992,-57.6116,-59.2421,-56.6281,-57.8146,-56.7876,-57.737,-57.6773,-56.798,-57.2405,-58.056,-56.1494,-57.8026,-57.0334,-55.396,-58.4683,-58.1887,-57.363,-57.4594,-57.3967,-58.0319,-57.6668,-55.4618,-59.0538,-57.8269,-56.851,-56.3671,-55.3934
58.3,-55.4245,-58.2699,-57.6325,-59.2495,-56.5922,-57.8336,-56.8159,-57.7586,-57.697,-56.8178,-57.1885,-58.0745,-56.1749,-57.8209,-57.0569,-55.4189,-58.4524,-58.1945,-57.387,-57.4835,-57.4213,-58.0075,-57.6333,-55.4236,-59.063,-57.8459,-56.8124,-56.3868,-55.411
58.4,-55.3979,-58.2453,-57.6534,-59.2569,-56.5636,-57.8527,-56.8442,-57.78,-57.7168,-56.8384,-57.1448,-58.0929,-56.2012,-57.8392,-57.0807,-55.4437,-58.4397,-58.1271,-57.4109,-57.5073,-57.4458,-57.9877,-57.6057,-55.3941,-59.0722,-57.8477,-56.781,-56.3352,-55.431
58.5,-55.3785,-58.2251,-57.6742,-59.2642,-56.5414,-57.8717,-56.8724,-57.8011,-57.7366,-56.8598,-57.0507,-58.1111,-56.2283,-57.8576,-57.1046,-55.47,-58.4299,-58.0689,-57.4347,-57.5309,-57.47,-57.9719,-57.5834,-55.3722,-59.0813,-57.7357,-56.7561,-56.2852,-55.4531
58.6,-55.3658,-58.2088,-57.695,-59.2714,-56.5249,-57.8908,-56.9005,-57.8221,-57.7564,-56.8402,-56.9465,-58.1292,-56.2559,-57.8761,-57.0707,-55.4976,-58.4226,-58.0188,-57.4584,-57.5544,-57.494,-57.9597,-57.5658,-55.3572,-59.0903,-57.6063,-56.7371,-56.2443,-55.4771
58.7,-55.3589,-58.1959,-57.7158,-59.2786,-56.5135,-57.9097,-56.9285,-57.8429,-57.7762,-56.7864,-56.8567,-58.1471,-56.2841,-57.8945,-57.02,-55.5265,-58.4176,-57.976,-57.4819,-57.5776,-57.5177,-57.9508,-57.5524,-55.3483,-59.0992,-57.4935,-56.7232,-56.2115,-55.5027
58.8,-55.3571,-58.1861,-57.7365,-59.2856,-56.5067,-57.9287,-56.9564,-57.8635,-57.7959,-56.7416,-56.7799,-58.1649,-56.3126,-57.9131,-56.9776,-55.5563,-58.4147,-57.9398,-57.5052,-57.6006,-57.5413,-57.9448,-57.5428,-55.3448,-59.108,-57.3955,-56.714,-56.1859,-55.5297
58.9,-55.3599,-58.1791,-57.7571,-59.2927,-56.504,-57.9475,-56.9841,-57.884,-57.8157,-56.7049,-56.7147,-58.1824,-56.3416,-57.9315,-56.9428,-55.5871,-58.4135,-57.9094,-57.5284,-57.6234,-57.5647,-57.9414,-57.5366,-55.3461,-59.1167,-57.3108,-56.709,-56.1668,-55.5579
59,-55.3669,-58.1746,-57.7776,-59.2996,-56.5048,-57.9663,-57.0116,-57.9042,-57.8354,-56.6754,-56.6598,-58.1999,-56.3708,-57.95,-56.9147,-55.6186,-58.414,-57.8844,-57.5514,-57.646,-57.5878,-57.9403,-57.5333,-55.3517,-59.1254,-57.2379,-56.7076,-56.1534,-55.5872
59.1,-55.3774,-58.1723,-57.798,-59.3065,-56.5089,-57.985,-57.039,-57.9243,-57.855,-56.6522,-56.6141,-58.2171,-56.4002,-57.9685,-56.8927,-55.6508,-58.416,-57.864,-57.5743,-57.6684,-57.6107,-57.9413,-57.5328,-55.361,-59.1339,-57.1757,-56.7094,-56.1452,-55.6174
59.2,-55.3912,-58.172,-57.8183,-59.3133,-56.5159,-58.0036,-57.0662,-57.9441,-57.8746,-56.6348,-56.5767,-58.2343,-56.4299,-57.9868,-56.876,-55.6835,-58.4192,-57.8479,-57.597,-57.6905,-57.6335,-57.9442,-57.5347,-55.3737,-59.1424,-57.123,-56.7142,-56.1416,-55.6484
59.3,-55.4078,-58.1734,-57.8385,-59.3201,-56.5254,-58.0221,-57.0932,-57.9638,-57.8273,-56.6225,-56.5467,-58.2512,-56.4596,-58.0052,-56.8641,-55.7167,-58.4236,-57.8356,-57.5453,-57.7125,-57.656,-57.9487,-57.5387,-55.3894,-59.1508,-57.0789,-56.7216,-56.142,-55.6801
59.4,-55.4268,-58.1765,-57.8586,-59.3267,-56.5372,-58.0405,-57.1201,-57.9833,-57.7715,-56.6148,-56.5233,-58.268,-56.4895,-58.0234,-56.8565,-55.7503,-58.4291,-57.8266,-57.4938,-57.7343,-57.6783,-57.9546,-57.5446,-55.4077,-59.1592,-57.0423,-56.7313,-56.146,-55.7124
59.5,-55.4481,-58.1809,-57.8785,-59.3334,-56.5509,-58.0587,-57.1468,-58.0027,-57.7239,-56.6111,-56.5058,-58.2847,-56.5194,-58.0416,-56.8527,-55.7842,-58.4354,-57.8207,-57.4502,-57.7559,-57.7004,-57.9619,-57.5523,-55.4283,-59.1674,-57.0126,-56.7431,-56.1533,-55.7451
59.6,-55.4152,-58.1866,-57.8984,-59.3399,-56.5664,-58.0769,-57.1733,-58.0218,-57.6837,-56.6111,-56.4935,-58.3012,-56.5494,-58.0597,-56.8523,-55.8183,-58.4426,-57.8175,-57.4139,-57.7773,-57.7223,-57.9703,-57.5614,-55.4509,-59.1756,-56.989,-56.7566,-56.1634,-55.7783
59.7,-55.3676,-58.1934,-57.9181,-59.3464,-56.5835,-58.095,-57.1995,-58.0408,-57.65,-56.6143,-56.4859,-58.3176,-56.5793,-58.0776,-56.855,-55.8526,-58.4504,-57.8168,-57.384,-57.7985,-57.7441,-57.9797,-57.5718,-55.4754,-59.1836,-56.9708,-56.7717,-56.176,-55.8118
59.8,-55.3298,-58.2012,-57.9376,-59.3528,-56.6019,-58.1129,-57.2171,-58.0596,-57.6222,-56.6203,-56.4825,-58.3338,-56.6092,-58.0955,-56.8603,-55.887,-58.4589,-57.8182,-57.3598,-57.8195,-57.7656,-57.9901,-57.5834,-55.5013,-59.1916,-56.9575,-56.7883,-56.1908,-55.8456
59.9,-55.3007,-58.2099,-57.957,-59.3592,-56.6216,-58.1307,-57.1624,-58.0782,-57.5997,-56.6289,-56.4828,-58.3498,-56.639,-58.1133,-56.868,-55.9216,-58.468,-57.8215,-57.3408,-57.8404,-57.7869,-58.0012,-57.5961,-55.5287,-59.1996,-56.9485,-56.8061,-56.2077,-55.8795
60,-55.2793,-58.2193,-57.9763,-59.3655,-56.6423,-58.1483,-57.1164,-58.0966,-57.582,-56.6397,-56.4864,-58.3657,-56.6688,-58.131,-56.8779,-55.9562,-58.4775,-57.8265,-57.3264,-57.861,-57.808,-58.0131,-57.6097,-55.5573,-59.2074,-56.9435,-56.8249,-56.2262,-55.9136
60.1,-55.2648,-58.2294,-57.9954,-59.3717,-56.6639,-58.1658,-57.0783,-58.1149,-57.5684,-56.6526,-56.4929,-58.3815,-56.6985,-58.0976,-56.8897,-55.9908,-58.4875,-57.833,-57.316,-57.8815,-57.829,-58.0255,-57.6241,-55.5869,-59.2152,-56.9418,-56.8448,-56.2463,-55.9478
60.2,-55.2564,-58.2402,-58.0143,-59.3779,-56.6863,-58.1832,-57.0471,-58.133,-57.5587,-56.6672,-56.5021,-58.3971,-56.728,-58.0378,-56.9031,-56.0253,-58.4979,-57.8409,-57.3094,-57.9017,-57.8497,-58.0385,-57.6391,-55.5458,-59.2229,-56.9433,-56.8654,-56.2678,-55.9821
60.3,-55.2289,-58.2514,-58.0332,-59.384,-56.7094,-58.2005,-57.0221,-58.151,-57.5523,-56.6834,-56.5136,-58.4126,-56.7575,-57.9862,-56.918,-56.0599,-58.5085,-57.85,-57.306,-57.9218,-57.8703,-58.0012,-57.6548,-55.506,-59.2305,-56.9305,-56.8868,-56.2904,-56.0164
60.4,-55.1551,-58.2631,-58.0518,-59.3901,-56.7331,-58.2176,-57.0027,-58.1688,-57.5489,-56.7009,-56.5271,-58.4279,-56.7868,-57.9422,-56.9342,-56.0221,-58.5195,-57.8602,-57.3056,-57.9417,-57.8906,-57.9379,-57.6711,-55.475,-59.2381,-56.7847,-56.9088,-56.3141,-56.0507
60.5,-55.0943,-58.2752,-58.0703,-59.3961,-56.7573,-58.2346,-56.9882,-58.1864,-57.5482,-56.7197,-56.5424,-58.4431,-56.8159,-57.9049,-56.9515,-55.9848,-58.5307,-57.8713,-57.3078,-57.9614,-57.9108,-57.8835,-57.6877,-55.4518,-59.2455,-56.6506,-56.9313,-56.3386,-56.0849
60.6,-55.045,-58.2876,-58.0887,-59.4021,-56.782,-58.2514,-56.9782,-58.2038,-57.55,-56.7395,-56.5593,-58.4581,-56.8449,-57.8737,-56.9698,-55.9554,-58.5421,-57.8832,-57.3123,-57.9809,-57.9308,-57.837,-57.7048,-55.4355,-59.253,-56.5347,-56.9543,-56.3639,-56.1191
60.7,-55.006,-58.3004,-58.1069,-59.4079,-56.807,-58.2681,-56.9722,-58.2211,-57.5538,-56.7602,-56.5777,-58.473,-56.8737,-57.8478,-56.9891,-55.9332,-58.5536,-57.8959,-57.3188,-58.0003,-57.9506,-57.7976,-57.7223,-55.4253,-59.2603,-56.4351,-56.9777,-56.3899,-56.1532
60.8,-54.9761,-58.3134,-58.125,-59.4138,-56.8323,-58.2847,-56.9697,-58.2382,-57.5596,-56.7818,-56.5972,-58.4878,-56.9024,-57.8268,-57.009,-55.9173,-58.5653,-57.9091,-57.3272,-58.0194,-57.9703,-57.7645,-57.74,-55.4206,-59.2676,-56.35,-57.0014,-56.4165,-56.1872
60.9,-54.9544,-58.3266,-58.1429,-59.4195,-56.8578,-58.3011,-56.9704,-58.2552,-57.5671,-56.8041,-56.6179,-58.5024,-56.9308,-57.8101,-57.0297,-55.907,-58.5771,-57.923,-57.3372,-58.0384,-57.9897,-57.7372,-57.7579,-55.4208,-59.2747,-56.2778,-57.0253,-56.4435,-56.2211
61,-54.94,-58.34,-58.1606,-59.4253,-56.8836,-58.3173,-56.9738,-58.272,-57.5761,-56.8269,-56.6395,-58.5169,-56.9591,-57.7974,-57.0509,-55.9018,-58.5891,-57.9373,-57.3487,-58.0572,-58.009,-57.715,-57.776,-55.4254,-59.2819,-56.2172,-57.0495,-56.471,-56.2548
61.1,-54.9319,-58.3107,-58.1782,-59.4309,-56.9095,-58.3335,-56.9798,-58.2887,-57.5864,-56.8503,-56.6619,-58.4558,-56.9138,-57.7881,-57.0726,-55.901,-58.601,-57.9521,-57.3614,-58.0759,-58.0281,-57.6974,-57.7943,-55.4337,-59.2889,-56.167,-57.0738,-56.4987,-56.2884
61.2,-54.9296,-58.2458,-58.1956,-59.4365,-56.9355,-58.3495,-56.9879,-58.3052,-57.5978,-56.8741,-56.685,-58.3948,-56.8687,-57.7819,-57.0947,-55.9042,-58.6131,-57.9672,-57.3753,-58.0944,-58.047,-57.6838,-57.8128,-55.4455,-59.2959,-56.126,-57.0983,-56.5268,-56.3217
61.3,-54.9323,-58.1897,-58.2129,-59.4421,-56.9615,-58.3653,-56.9981,-58.3215,-57.6104,-56.8983,-56.7088,-58.3419,-56.8315,-57.7784,-57.1172,-55.9109,-58.6252,-57.9826,-57.3901,-58.1127,-58.0657,-57.674,-57.8313,-55.4602,-59.3028,-56.0933,-57.1229,-56.5551,-56.355
61.4,-54.9396,-58.1413,-58.23,-59.4476,-56.9877,-58.381,-57.01,-58.3377,-57.6238,-56.9227,-56.7331,-58.2963,-56.8014,-57.7775,-57.14,-55.9208,-58.6372,-57.9983,-57.4059,-58.0558,-58.0843,-57.6674,-57.8499,-55.4776,-59.3097,-56.0679,-57.1475,-56.5835,-56.388
61.5,-54.8727,-58.0999,-58.247,-59.453,-57.0138,-58.3966,-57.0234,-58.3538,-57.638,-56.9475,-56.7578,-58.2572,-56.7777,-57.7788,-57.163,-55.9335,-58.6493,-58.0142,-57.4223,-57.9992,-58.1027,-57.6637,-57.8685,-55.4974,-59.3165,-56.049,-57.1303,-56.6121,-56.4208
61.6,-54.8184,-58.0648,-58.2639,-59.4584,-57.0399,-58.412,-57.0382,-58.3697,-57.653,-56.9724,-56.7829,-58.2241,-56.7597,-57.782,-57.1862,-55.9486,-58.6614,-58.0302,-57.4395,-57.9506,-58.1209,-57.6627,-57.8871,-55.5192,-59.3232,-56.036,-57.0782,-56.6408,-56.4534
61.7,-54.7751,-58.0354,-58.2805,-59.4637,-57.066,-58.4273,-57.0542,-58.3854,-57.6686,-56.9975,-56.8083,-58.1961,-56.7467,-57.787,-57.2095,-55.9658,-58.6735,-58.0465,-57.4572,-57.9092,-58.139,-57.664,-57.9058,-55.5428,-59.3298,-56.0282,-57.0345,-56.6695,-56.4858
61.8,-54.7417,-58.011,-58.2971,-59.469,-57.092,-58.4425,-57.0712,-58.401,-57.6847,-57.0227,-56.8339,-58.1729,-56.7382,-57.7936,-57.233,-55.985,-58.6856,-58.0628,-57.4754,-57.8742,-58.1569,-57.6674,-57.9244,-55.5681,-59.3364,-56.0251,-56.9985,-56.673,-56.518
61.9,-54.7171,-57.9911,-58.3134,-59.4743,-57.118,-58.4575,-57.0892,-58.4164,-57.7012,-57.048,-56.8598,-58.154,-56.7338,-57.8016,-57.2565,-56.0059,-58.6976,-58.0792,-57.494,-57.8451,-58.1746,-57.6726,-57.943,-55.5947,-59.3429,-56.0261,-56.9693,-56.6238,-56.55
62,-54.7003,-57.9753,-58.2869,-59.4795,-57.1439,-58.4724,-57.108,-58.4317,-57.7182,-57.0733,-56.8858,-58.1388,-56.733,-57.8108,-57.2801,-55.9872,-58.7096,-58.0957,-57.513,-57.8212,-58.1922,-57.6795,-57.9616,-55.6225,-59.3494,-56.0307,-56.9462,-56.5832,-56.5323
62.1,-54.6904,-57.9631,-58.2245,-59.4846,-57.1697,-58.4871,-57.1274,-58.4469,-57.7355,-57.0987,-56.912,-58.1271,-56.6546,-57.821,-57.3037,-55.9358,-58.7215,-58.1122,-57.4821,-57.802,-58.2096,-57.6878,-57.9801,-55.6514,-59.3558,-56.0386,-56.9286,-56.5504,-56.4887
62.2,-54.6867,-57.9542,-58.1706,-59.4897,-57.1953,-58.5017,-57.1475,-58.4619,-57.753,-57.1241,-56.9382,-58.1183,-56.5881,-57.8323,-57.3273,-55.8939,-58.7334,-58.1288,-57.4252,-57.7869,-58.2268,-57.6974,-57.9985,-55.6812,-59.3621,-56.0493,-56.9157,-56.5245,-56.4534
62.3,-54.6884,-57.9481,-58.1242,-59.4947,-57.2209,-58.5162,-57.1681,-58.4768,-57.7709,-57.1494,-56.9645,-58.1124,-56.5322,-57.8444,-57.3509,-55.8607,-58.7452,-58.1453,-57.377,-57.7756,-58.2439,-57.7082,-58.0168,-55.7118,-59.3684,-56.0627,-56.9072,-56.5048,-56.4253
62.4,-54.695,-57.894,-58.0846,-59.4997,-57.2463,-58.5305,-57.1892,-58.4915,-57.7889,-57.1747,-56.9908,-58.1088,-56.4689,-57.8572,-57.3745,-55.835,-58.757,-58.1619,-57.3366,-57.7676,-58.2608,-57.72,-58.0351,-55.7431,-59.3746,-56.0783,-56.9026,-56.4905,-56.4037
62.5,-54.7058,-57.816,-58.0511,-59.5046,-57.2716,-58.5448,-57.2106,-58.5061,-57.8071,-57.1999,-57.017,-58.1074,-56.3526,-57.8707,-57.398,-55.8162,-58.7687,-58.1784,-57.3032,-57.7626,-58.2776,-57.7327,-58.0533,-55.7749,-59.3808,-56.0958,-56.9015,-56.4812,-56.3879
62.6,-54.7205,-57.7485,-58.0231,-59.5095,-57.2967,-58.5588,-57.2324,-58.5206,-57.8254,-57.208,-57.0433,-58.108,-56.2528,-57.8847,-57.4214,-55.8035,-58.7803,-58.1948,-57.2759,-57.7602,-58.2682,-57.7462,-58.0713,-55.8072,-59.3869,-56.1152,-56.9034,-56.4762,-56.3773
62.7,-54.7385,-57.6905,-58,-59.5143,-57.3216,-58.5728,-57.2544,-58.5349,-57.8438,-57.1534,-57.0695,-58.1103,-56.1677,-57.8993,-57.4447,-55.7962,-58.7918,-58.2113,-57.2542,-57.7602,-58.2044,-57.678,-58.0893,-55.84,-59.3929,-56.1361,-56.908,-56.4751,-56.3713
62.8,-54.7594,-57.641,-57.9813,-59.5191,-57.3464,-58.5866,-57.2596,-58.5491,-57.8622,-57.1075,-57.0956,-58.1142,-56.0958,-57.9143,-57.468,-55.7371,-58.8033,-58.2276,-57.2375,-57.7624,-58.1492,-57.6196,-58.1072,-55.873,-59.3989,-56.1583,-56.9151,-56.4775,-56.3694
62.9,-54.783,-57.5992,-57.9666,-59.5239,-57.3711,-58.6003,-57.2023,-58.5632,-57.8807,-56.9882,-57.1217,-58.1194,-56.0356,-57.9296,-57.4911,-55.6659,-58.8147,-58.2439,-57.2253,-57.7665,-58.1018,-57.5698,-58.1249,-55.9063,-59.4048,-56.1818,-56.9243,-56.483,-56.3712
63,-54.8088,-57.5642,-57.9553,-59.5286,-57.3955,-58.6138,-57.154,-58.5771,-57.8993,-56.885,-57.1476,-58.1259,-55.9859,-57.8785,-57.5141,-55.6069,-58.826,-58.2602,-57.217,-57.7722,-58.0612,-57.5277,-58.1425,-55.9398,-59.4107,-56.2063,-56.9354,-56.4912,-56.3762
63.1,-54.8367,-57.5354,-57.9473,-59.5332,-57.4198,-58.6273,-57.1137,-58.5909,-57.9178,-56.7962,-57.1735,-58.1334,-55.9456,-57.8192,-57.537,-55.5587,-58.8372,-58.2763,-57.2123,-57.7794,-58.027,-57.4926,-58.16,-55.9734,-59.4165,-56.2316,-56.9482,-56.5018,-56.3841
63.2,-54.8663,-57.512,-57.9333,-59.5378,-57.4439,-58.6406,-57.0805,-58.6046,-57.9363,-56.7203,-57.1992,-58.142,-55.9137,-57.7684,-57.5597,-55.5201,-58.8483,-58.2923,-57.2107,-57.788,-57.9982,-57.4636,-58.1774,-56.0072,-59.4222,-56.2578,-56.9626,-56.5146,-56.3946
63.3,-54.8974,-57.4116,-57.849,-59.5424,-57.4678,-58.6538,-57.0538,-58.6181,-57.9548,-56.656,-57.2248,-58.1513,-55.8892,-57.7253,-57.5824,-55.4901,-58.8594,-58.3083,-57.212,-57.7978,-57.9746,-57.4403,-58.1946,-56.041,-59.4279,-56.2846,-56.9782,-56.5293,-56.4073
63.4,-54.9299,-57.3248,-57.7759,-59.5469,-57.4916,-58.6668,-57.0328,-58.6315,-57.9732,-56.6019,-57.2502,-58.1614,-55.8713,-57.689,-57.6048,-55.4677,-58.8703,-58.3242,-57.2157,-57.8085,-57.9381,-57.4219,-58.2117,-56.0748,-59.4335,-56.312,-56.995,-56.5456,-56.422
63.5,-54.9636,-57.2501,-57.713,-59.5514,-57.5151,-58.6798,-57.0169,-58.6448,-57.9916,-56.5571,-57.2755,-58.1722,-55.8593,-57.6589,-57.6271,-55.4522,-58.8812,-58.3399,-57.2217,-57.8202,-57.8422,-57.408,-58.2287,-56.1086,-59.4391,-56.3399,-57.0128,-56.5635,-56.4386
63.6,-54.9982,-57.1862,-57.659,-59.5558,-57.5385,-58.6926,-57.0055,-58.6579,-58.01,-56.5205,-57.3006,-58.1662,-55.8526,-57.6343,-57.6493,-55.4427,-58.892,-58.3556,-57.1878,-57.8328,-57.7589,-57.398,-58.2455,-56.1424,-59.4446,-56.3682,-57.0315,-56.5826,-56.4566
